created_at	username	userid	tweet_id_str	in_reply_to_user_id	text
Tue Jan 31 21:48:45 +0000 2017	Chris Murphy	150078976	826547792961216512	null	Can't believe I missed this yesterday - the NRA went on a little tweetstorm about me.  So cute! https://t.co/DeehtuXgWJ
Tue Jan 31 21:49:50 +0000 2017	Chris Murphy	150078976	826548068594176001	null	Wrong.  Go Giants (they're in the Super Bowl, right?). https://t.co/zYcElkBT8O
Tue Jan 31 21:51:11 +0000 2017	Senator Angus King	1068481578	826548405639999491	null	ICYMI: @FoxABCMaine discusses my Jan Inside Maine Podcast: https://t.co/xLPVDROgZb. Listen to the full podcast here: https://t.co/HiJuqQJZC1
Tue Jan 31 21:51:11 +0000 2017	Chris Murphy	150078976	826548407934341121	null	Wrong again, @NRA!  Once Paul Blart: Mall Cop 2 didn't get a nomination, I stopped paying attention. https://t.co/kLdKMLciG4
Tue Jan 31 21:51:55 +0000 2017	Senator Jim Risch	1096059529	826548591883845633	null	Glad to name @xCraftUAV in Coeur d'Alene as @Smallbizcmte’s #smallbusinessofthemonth. Read more: https://t.co/danxx0vBKO
Tue Jan 31 21:55:23 +0000 2017	Tim Scott	217543151	826549465200939010	null	I grew up as one. Fully understand the challenges, and the foundation of my agenda is ensuring kids like me have ac… https://t.co/4WqznvxR4Z
Tue Jan 31 21:56:08 +0000 2017	Senator Ron Johnson	233737858	826549653084717056	null	Hey, Wisconsin. Our team is busy taking your calls and voicemails. Don't forget, you can always reach out here… https://t.co/CwcEG2cnR7
Tue Jan 31 21:56:35 +0000 2017	Senator Deb Fischer	1071402577	826549767346016260	null	I want to hear from all Nebraskans. If you're having trouble reaching my office by phone, please try my website: https://t.co/IvObTo0Vtb
Tue Jan 31 21:58:01 +0000 2017	Sen. Heidi Heitkamp	1061029050	826550125531127809	null	Great to have the ND Barley Growers Association in DC today to talk about how to best support ND producers in the 2… https://t.co/CZbVkkcKw3
Tue Jan 31 22:00:02 +0000 2017	Dean Heller	266133081	826550634925092864	null	Signed ltr to @POTUS saying any infrastructure plan should include better broadband access for rural states like #NV https://t.co/43tI2D1puD
Tue Jan 31 22:00:33 +0000 2017	Tim Scott	217543151	826550764352962560	null	Or just answering questions and explaining my position. https://t.co/WRXSlU94wy
Tue Jan 31 22:01:03 +0000 2017	Kamala Harris	30354991	826550892350603266	null	I want those protesting the unjust agenda of the Trump admin to know this: I am with you. I am fighting for you. We will overcome together.
Tue Jan 31 22:03:32 +0000 2017	Tom Cotton	968650362	826551515301236736	null	ICYMI - This afternoon I urged my colleagues to support Rex Tillerson’s nomination for Secretary of State. https://t.co/XPRv8iZq8b
Tue Jan 31 22:05:00 +0000 2017	Mike Enzi	291756142	826551886039834624	null	Betsy DeVos will follow new education law &amp; provide states with the flexibility they need. https://t.co/oepAJb9Xtz
Tue Jan 31 22:06:49 +0000 2017	Senator Dick Durbin	247334603	826552342485069824	null	As America’s chief law enforcement officer, the AG has vast authority &amp; discretion over how the law is enforced &amp; who it is enforced against
Tue Jan 31 22:07:29 +0000 2017	Mike Enzi	291756142	826552509653250050	null	Resolution to ensure citizens #2ndAmendment rights no matter their age or if they need help managing their finances. https://t.co/bVov0JXDjI
Tue Jan 31 22:07:35 +0000 2017	Senator Dick Durbin	247334603	826552533015470081	247334603	On issue after issue, Senator Sessions has said that, as Attorney General, he would simply ‘enforce the law’
Tue Jan 31 22:08:22 +0000 2017	Senator Dick Durbin	247334603	826552732739837954	247334603	But it's also the duty of America’s chief law enforcement officer to stand up to the Pres when his actions do not serve interests of justice
Tue Jan 31 22:09:49 +0000 2017	Senator Roy Blunt	21269970	826553096977469441	null	Patti Penny has done great work for the #SGF community. Congrats on earning the 2017 Springfieldian award: https://t.co/ZVRJW9ngE3
Tue Jan 31 22:10:39 +0000 2017	Tom Udall	60828944	826553306638123008	60828944	I'm not confident #Tillerson will stand up to @POTUS &amp; put American values ahead of everything else—so I’m voting no.
Tue Jan 31 22:10:42 +0000 2017	Senator Bob Corker	73303753	826553317115432960	null	Great to speak with the @TNBankers this morning during their visit to D.C. https://t.co/424sXCZySL
Tue Jan 31 22:11:54 +0000 2017	Sen Dianne Feinstein	476256944	826553619537391617	null	Open enrollment ends tonight for health coverage through @CoveredCA. Find a plan that works for you here: https://t.co/iZuHrUsWJJ
Tue Jan 31 22:11:54 +0000 2017	Tom Udall	60828944	826553622431408128	60828944	I am most concerned that Mr. #Tillerson will not be able to speak truth to power while serving on @realDonaldTrump’s cabinet.
Tue Jan 31 22:14:13 +0000 2017	Pat Roberts	75364211	826554205754245125	null	I enjoyed meeting with @KASBTopeka today to discuss returning education decisions to the local level through #ESSA… https://t.co/m7jajrDUFn
Tue Jan 31 22:14:25 +0000 2017	Senator Dick Durbin	247334603	826554253040812033	247334603	Where wld Sen Sessions stand on these issues if he's AG? Wld he stand up the Pres if his actions are unlawful? I think we know the answer
Tue Jan 31 22:14:35 +0000 2017	Senator John Thune	296361085	826554298226057218	null	Republicans will not rest until every American has access to a future of security, hope, and opportunity.
https://t.co/y6g62JapN7
Tue Jan 31 22:15:29 +0000 2017	Senator Dick Durbin	247334603	826554520931074049	247334603	.@TheJusticeDept motto — Qui Pro Domina Justitia Sequitur — refers to an AG “who prosecutes on behalf of justice”
Tue Jan 31 22:16:41 +0000 2017	Senator Dick Durbin	247334603	826554823801708544	247334603	Based on his record &amp; his responses to questions raised by this Cmte &amp; by me, I am not confident that Senator Sessions would be such an AG
Tue Jan 31 22:17:21 +0000 2017	Chris Murphy	150078976	826554993637486595	null	Heading down to the Senate floor to urge my colleagues to vote no on Rex Tillerson for Secretary of State. Watch soon on CSPAN-2
Tue Jan 31 22:18:40 +0000 2017	Senator Chris Coons	15324851	826555325671170052	null	Speaking now on Senate floor - @RealDonaldTrump’s Friday night EO caused chaos and confusion at our airports and betrayed American values.
Tue Jan 31 22:18:50 +0000 2017	Mark Warner	7429102	826555367056351234	32434738	Hi @mirriam71 @soumeya. I’m a co-sponsor on the bill: https://t.co/DTWv4RfITM
Tue Jan 31 22:19:26 +0000 2017	Senator Chris Coons	15324851	826555514733617152	15324851	Terror groups are cheering @RealDonaldTrump’s EO, b/c it helps them recruit on the false claim that the West is at war with Islam.
Tue Jan 31 22:19:31 +0000 2017	Senator Dick Durbin	247334603	826555539664596996	247334603	This is a constitutional moment. America’s integrity is at stake—we need an AG willing to defend our Constitution&amp; stand up for what’s right
Tue Jan 31 22:19:55 +0000 2017	Sen. Heidi Heitkamp	1061029050	826555637341499393	null	Enjoyed meeting w/NDans from @NFB_voice to talk about expanding access to technology for blind people &amp; supporting… https://t.co/W6ghEJXyhY
Tue Jan 31 22:19:55 +0000 2017	Senator Chris Coons	15324851	826555639312822273	15324851	The Trump administration desperately needs someone in the room to speak truth to power and to temper its worst instincts. #NoBanNoWall
Tue Jan 31 22:24:00 +0000 2017	Mike Enzi	291756142	826556667059802112	null	#2ndAmendment is among our most treasured rights. Social Security rule could deny folks firearms w/o due process. https://t.co/bVov0JG1V8
Tue Jan 31 22:25:04 +0000 2017	Senator Angus King	1068481578	826556936053207045	null	Joined @CNN @NewDay this morning to discuss my opposition to @POTUS’s Executive Order on Immigration: https://t.co/1ujU5SlnWY
Tue Jan 31 22:25:05 +0000 2017	Senator Tim Kaine	172858784	826556937747648512	null	Front pages in VA today highlight local impact of President Trump's #MuslimBan. Such a harmful policy does reverber… https://t.co/09cigMxoyT
Tue Jan 31 22:27:07 +0000 2017	Ed Markey	21406834	826557449754783745	null	I joined @SenSchumer in calling for a delay on #RexTillerson’s vote until we hear from him about @realDonaldTrump's… https://t.co/6dN2FKcpYi
Tue Jan 31 22:28:07 +0000 2017	Ed Markey	21406834	826557703308922881	null	Turning away refugees based on their nationality and religion is un-American. It is illegal &amp; it is immoral. #NoBanNoWall
Tue Jan 31 22:28:37 +0000 2017	Senator Deb Fischer	1071402577	826557829733552128	null	Discussed Nebraska agriculture priorities during my meeting with Gov. Sonny Perdue today. #NEAg #FeedtheWorld https://t.co/HwHR8pQXMi
Tue Jan 31 22:28:45 +0000 2017	Ed Markey	21406834	826557863179014145	null	#MuslimBan is propaganda for ISIS &amp; a recruiting gift for terrorist groups. It will increase the risk of harm to Americans everywhere
Tue Jan 31 22:29:04 +0000 2017	Senator Deb Fischer	1071402577	826557942916902913	null	My full statement on my meeting with Gov. Sonny Perdue, the nominee to lead @USDA https://t.co/nak32JrYNC
Tue Jan 31 22:29:10 +0000 2017	Senator Ben Cardin	109071031	826557967378026496	null	Proud to announce I'm cosponsoring a new bill rescinding @POTUS' discriminatory immigration orders: https://t.co/hP7XidDpwV #RefugeesWelcome
Tue Jan 31 22:30:44 +0000 2017	Sheldon Whitehouse	242555999	826558360195571712	null	I agree w/ Warwick teacher Barbara P &amp; thousands of RIers who shared concerns w/ me: Betsy DeVos is not fit to be o… https://t.co/nFoQe3Q7Di
Tue Jan 31 22:30:56 +0000 2017	Ed Markey	21406834	826558408832712704	null	#RexTilleson will not have public's trust unless he agrees to recuse himself from participating in decisions that would affect @ExxonMobil
Tue Jan 31 22:31:06 +0000 2017	Senator Deb Fischer	1071402577	826558451761442823	null	Excited for the first Nebraska breakfast of 2017 tomorrow. I encourage all visiting Nebraskans to stop by. More here https://t.co/Zki9gN3vXy
Tue Jan 31 22:31:28 +0000 2017	Senator Ben Cardin	109071031	826558543457312770	null	.@realDonaldTrump's ban on Muslim immigrants and refugees is shameful and unAmerican. And it doesn't make us safer. https://t.co/hP7XidDpwV
Tue Jan 31 22:32:01 +0000 2017	Sen. Maria Cantwell	117501995	826558681483337728	null	A reminder that today is the last day to sign up on @WAplanfinder to get health coverage for 2017 #GetCovered https://t.co/g9FHgRDZcq
Tue Jan 31 22:32:50 +0000 2017	Ed Markey	21406834	826558889726504962	null	During #RexTillerson’s time as CEO of @ExxonMobil, the co expanded its drilling rights in Russia to 63M acres - an area the size of Wyoming
Tue Jan 31 22:34:56 +0000 2017	Ed Markey	21406834	826559416187154432	null	Stakes w US-Russia relations couldn’t be higher. #RexTillerson’s history at Exxon &amp; Exxon’s holdings in Russia create a conflict of interest
Tue Jan 31 22:35:52 +0000 2017	Senator Gary Peters	236511574	826559653307875329	null	As a proud alum of @almacollege, it was great to meet with President @jeffabernathy in my office today! #GoScots https://t.co/BCxb8oqpJy
Tue Jan 31 22:36:14 +0000 2017	Senator Ben Cardin	109071031	826559743904870400	null	Bans on Muslim #immigrants &amp; #refugees only fuel hatred that help terrorist cells. Policy must not be based on fear. https://t.co/hP7XidDpwV
Tue Jan 31 22:37:25 +0000 2017	Chris Murphy	150078976	826560042891673600	null	I'm on the Senate floor now speaking out against Tillerson, his lack of experience &amp; his record of putting profits before country at Exxon
Tue Jan 31 22:37:54 +0000 2017	Tom Cotton	968650362	826560162051870721	null	It was great to meet with Dr. Roderick L. Smothers Sr. today - President of Philander Smith College in Little Rock. https://t.co/IpPDh9ECBs
Tue Jan 31 22:38:51 +0000 2017	Ed Markey	21406834	826560402557378560	null	#RexTillerson displayed a lack of understanding of oil’s role in geopolitics -- a result of working solely at Exxon -- that disqualifies him
Tue Jan 31 22:41:05 +0000 2017	Ed Markey	21406834	826560963113578501	null	#RexTillerson is looking at world thru oil-coated glasses. He may have gotten rid of Exxon’s stock, but he hasn’t gotten rid of co's mindset
Tue Jan 31 22:42:14 +0000 2017	Ed Markey	21406834	826561254856806406	null	Instead of strengthening historic #ParisAgreement, #RexTillerson indicated treaties &amp; agreements would be up for review by @realDonaldTrump
Tue Jan 31 22:45:01 +0000 2017	Dean Heller	266133081	826561955825590273	null	Met w/ @DeptVetAffairs Nom to discuss #NV #Vets, rural care, Choice Act, &amp; VA disability claims backlog… https://t.co/nJKMTZEHpZ
Tue Jan 31 22:45:04 +0000 2017	Sen. Lamar Alexander	76649729	826561967691227137	null	Sen. Alexander to @NSBAComm: "We don't want a national school board. We want a local school board." https://t.co/C4HlS0pxU2
Tue Jan 31 22:47:34 +0000 2017	Ed Markey	21406834	826562597075943424	null	To abandon #ParisAgreement would be to abandon #CleanEnergyJobs &amp; #climate action. We cannot roll-back years of progress. #RexTillerson
Tue Jan 31 22:50:55 +0000 2017	Ed Markey	21406834	826563439346728960	null	Confirming #RexTillerson as Secretary of State would be turning the keys to U.S. foreign policy over to #BigOil.
Tue Jan 31 22:51:27 +0000 2017	Sen. Tammy Baldwin	1074518754	826563572658470914	null	Taking to the Senate floor soon to oppose the nomination of Rex Tillerson to serve as Secretary of State. Watch: https://t.co/tXfqXcgT2j
Tue Jan 31 22:51:54 +0000 2017	Elizabeth Warren	970207298	826563686286376960	null	Heading to the Senate floor now to discuss why I will be voting NO on Rex Tillerson for Secretary of State. Watch: https://t.co/SRRHUnhCre
Tue Jan 31 22:53:09 +0000 2017	Sen. Tammy Baldwin	1074518754	826564001962287105	null	.@POTUS said he wants to #DrainTheSwamp. His appointment of Rex Tillerson for Secretary of State suggests otherwise.
Tue Jan 31 22:53:36 +0000 2017	Senator Tim Kaine	172858784	826564115611152384	null	Strongly support Virginia's decision to stand up to this harmful policy and fight for our values in the courts https://t.co/v3MAWCKEl6
Tue Jan 31 22:55:21 +0000 2017	Sen. Tammy Baldwin	1074518754	826564556155654144	null	Tillerson received a $180 million golden parachute from ExxonMobil. It’s hard to imagine our nation's top diplomat will forget such a favor.
Tue Jan 31 22:56:27 +0000 2017	Sen. Tammy Baldwin	1074518754	826564833088790529	null	Wisconsin families can’t afford to have insiders running our government to rig the rules on behalf of corporatations. #Tillerson
Tue Jan 31 22:56:56 +0000 2017	Sen. Tammy Baldwin	1074518754	826564955667365888	null	Today, I intro’d a reform with @RepCummings to slow the revolving door and stop golden parachutes like Tillerson's Exxon payout.
Tue Jan 31 22:57:46 +0000 2017	Sen. Tammy Baldwin	1074518754	826565161901314049	null	The Financial Services Conflict of Interest Act will help ensure our government is truly of, by and for the people. https://t.co/OLMquxH3GB
Tue Jan 31 22:58:02 +0000 2017	Senator Dick Durbin	247334603	826565232633974789	247334603	Jeff Sessions is not that person, and I cannot support his nomination to Attorney General https://t.co/X92t6lXKIn
Tue Jan 31 22:58:38 +0000 2017	Senator Dick Durbin	247334603	826565379677892609	247334603	Watch my full remarks at today’s Senate Judiciary Committee hearing on Senator Sessions’ nomination here → https://t.co/zSdfTrZS6F
Tue Jan 31 23:00:50 +0000 2017	Chuck Schumer	17494010	826565934127144965	null	Don't forget! 6 hours left to sign up for health insurance. Visit https://t.co/wKQykBUiLq today! #ACAworks
Tue Jan 31 23:04:12 +0000 2017	Amy Klobuchar	33537967	826566782941016064	null	Led a letter w @SenCapito, @SenAngusKing, @SenatorHeitkamp, &amp; @JohnBoozman urging the President to prioritize expanding broadband access.
Tue Jan 31 23:05:46 +0000 2017	Senator Patty Murray	293131808	826567176349966336	null	WATCH: Murray speaks on the Senate floor on President Trump’s broken promises to “drain the swamp” https://t.co/V01caIBMSu
Tue Jan 31 23:06:16 +0000 2017	Richard Shelby	21111098	826567303223447552	null	Making good on my promise, I delivered Priester's Pecans to @SenatorTimScott today &amp; congratulated him on Clemson's… https://t.co/lcscL3henC
Tue Jan 31 23:06:58 +0000 2017	Richard Shelby	21111098	826567479535222784	null	I also reminded @SenatorTimScott that the 2017 season starts tomorrow with #nationalsigningday. #RollTide
Tue Jan 31 23:07:26 +0000 2017	Senator Patty Murray	293131808	826567596057231361	293131808	President Trump is already governing the way he campaigned: Dividing our country &amp; pushing extreme policies that hurt families.
Tue Jan 31 23:08:43 +0000 2017	SenDanSullivan	2891210047	826567920985702401	null	Staff &amp; I had honor of surprising Will Lee, a Vietnam Vet from Mat-Su, w/ a Bronze Star he earned but never receive… https://t.co/MUWW7A2M4A
Tue Jan 31 23:09:19 +0000 2017	Senator Bob Corker	73303753	826568070353264640	null	Secretary Elaine Chao brings the experience needed to lead the @USDOT. My full statement on her confirmation: https://t.co/MiSJl9KTZj
Tue Jan 31 23:09:30 +0000 2017	Sheldon Whitehouse	242555999	826568117811806208	null	W/ already extreme actions from @POTUS &amp; team, our courts will serve as an important check. Americans can't risk an extremist SCOTUS Justice
Tue Jan 31 23:10:59 +0000 2017	Sen. Maggie Hassan	946549322	826568491654340608	null	I’m proud to co-sponsor legislation to exempt shipyard civilian employees from @POTUS’s federal hiring freeze https://t.co/cZITFh3I9W
Tue Jan 31 23:11:15 +0000 2017	Senator Patty Murray	293131808	826568556041080833	293131808	Trump said he was going to “drain the swamp,” but he seems to think the way to do that is by filling it with even bigger swamp creatures.
Tue Jan 31 23:11:46 +0000 2017	Sen. Maggie Hassan	946549322	826568684990824448	946549322	The highly skilled workers at Portsmouth Naval Shipyard contribute to our national security &amp; economic vitality. I’ll keep fighting for them
Tue Jan 31 23:13:02 +0000 2017	Senator Patty Murray	293131808	826569005561442304	293131808	A clear example of Trump’s broken promise to “drain the swamp” is the nomination of Rex Tillerson, CEO of Exxon, for Secretary of State.
Tue Jan 31 23:16:33 +0000 2017	Senator Patty Murray	293131808	826569890236624897	293131808	Puzder, Trump's Labor Sec pick, has made clear he will do what’s best for big biz like his own at the expense of workers &amp; their families.
Tue Jan 31 23:16:38 +0000 2017	Sheldon Whitehouse	242555999	826569912474804224	null	Plain wrong. My Republican colleagues are trying to jam through Trump's cabinet nominees, despite unanswered questi… https://t.co/tFAlsGatjv
Tue Jan 31 23:17:57 +0000 2017	Ron Wyden	250188760	826570244432994304	null	Doing a FB Live tmrw @ 2:30 PT/5:30 ET w/@ACLU's @neemaguliani

Tweet us your Qs on surveillance/civil liberties &amp; the Trump administration
Tue Jan 31 23:18:02 +0000 2017	Senator Jeff Merkley	29201047	826570264758595587	null	.@Indivisible_OR: Sorry I missed you in Medford &amp; PDX, but glad you're taking action! We must stand up for our valu… https://t.co/2aIgPNa4oo
Tue Jan 31 23:19:15 +0000 2017	Ron Wyden	250188760	826570568178728960	250188760	Will post the link to the video here tomorrow
Tue Jan 31 23:20:29 +0000 2017	Senator Patty Murray	293131808	826570878511087618	293131808	Families deserve answers about whether Rep. Price benefited from non-public info when he made certain medical stock trades in the House.
Tue Jan 31 23:22:42 +0000 2017	Rob Portman	18915145	826571439574769664	null	#HumanTrafficking is on the rise in #Ohio &amp; the US. A sober reminder of the important work we still must do: https://t.co/LacjUQ0qw7
Tue Jan 31 23:23:24 +0000 2017	Rob Portman	18915145	826571616331112449	null	As #HumanTraffickingAwarenessMonth comes to a close, let us remember to continue our efforts to end this crime. We… https://t.co/HJ9SukP2GR
Tue Jan 31 23:27:03 +0000 2017	Senator Tim Kaine	172858784	826572532023177216	null	I've known @RepMcEachin for more than 30 years &amp; I couldn't be happier to serve Virginia alongside him in Congress https://t.co/jNAHc5j4qC
Tue Jan 31 23:27:31 +0000 2017	Senator Dick Durbin	247334603	826572650453532673	null	I couldn't ask for a better partner to have in the Senate fighting for Illinoisans than @SenDuckworth, a true Ameri… https://t.co/euJHR3JtG8
Tue Jan 31 23:28:35 +0000 2017	Senator Patty Murray	293131808	826572917832032256	293131808	Dems are ready to stand w/ families we represent &amp; hold this Administration accountable. We refuse to back down &amp; prepared to fight back.
Tue Jan 31 23:28:39 +0000 2017	Sen. Tammy Baldwin	1074518754	826572936672854016	null	I've joined the fight to block &amp; rescind @POTUS' discriminatory executive order.
Tue Jan 31 23:28:55 +0000 2017	Sen. Tammy Baldwin	1074518754	826573003290984448	1074518754	Read more about the @ChrisMurphyCT and @SenFeinstein legislation I'm cosponsoring: https://t.co/b9PgMxtqwZ
Tue Jan 31 23:30:06 +0000 2017	John McCain	19394188	826573299643797506	null	Great to see @UofA @APlayersProgram climbing in the rankings! #BearDown https://t.co/zuCFOYUHkB
Tue Jan 31 23:31:14 +0000 2017	Sen. Maria Cantwell	117501995	826573585267425281	null	Critically important questions remain outstanding and they must be addressed, the American people deserve answers. https://t.co/oHNMtqgwQs
Tue Jan 31 23:31:39 +0000 2017	Senator Thad Cochran	555474658	826573689030316033	null	It was a pleasure to host His Majesty King Abdullah &amp; @QueenRania of Jordan today to discuss issues of importance t… https://t.co/EegAmusGYr
Tue Jan 31 23:33:00 +0000 2017	Senator Chris Coons	15324851	826574031088283648	null	Opposing scientific research bc you might not like the results is unacceptable for head of agency like @EPA that depends on science
Tue Jan 31 23:41:17 +0000 2017	Senator Roy Blunt	21269970	826576115493908484	null	Time for Senate Dems to confirm Pres Trump’s cabinet picks &amp; allow government to be put in place https://t.co/UVKbllYLB4
Tue Jan 31 23:44:52 +0000 2017	Tammy Duckworth	1058520120	826577014941429765	247334603	Thanks, @SenatorDurbin! It's such an honor to work with you for all Illinoisans.
Tue Jan 31 23:54:15 +0000 2017	Senator Mike Rounds	2955485182	826579377328619520	null	Met with SEC nominee Jay Clayton today to discuss cyber threats to the markets &amp; regulatory relief.… https://t.co/OeAKqIGVwJ
Tue Jan 31 23:58:23 +0000 2017	Sen Dianne Feinstein	476256944	826580416823980032	null	Highlights from my remarks opposing Sessions' nomination as attorney general. https://t.co/33ozH1RfvL
Tue Jan 31 23:59:31 +0000 2017	Tom Udall	60828944	826580702040829952	60828944	#Tillerson hasn't answered for the #MuslimBan &amp; how it'll damage our internat'l relations. Here's why I'm voting no: https://t.co/oh06nWdTxp
Wed Feb 01 00:00:04 +0000 2017	Sen. Heidi Heitkamp	1061029050	826580843640532993	null	ICYMI -3 families in Bismarck are being kept from more of their families due to president's ban on refugees via @TPM https://t.co/P7EPjMGHsb
Wed Feb 01 00:02:27 +0000 2017	Sen. Tammy Baldwin	1074518754	826581441807052800	null	With the stroke of his pen, President Trump’s travel ban will make ISIS stronger, weaken America’s counterterrorism efforts and cost lives.
Wed Feb 01 00:02:54 +0000 2017	Sen. Tammy Baldwin	1074518754	826581555355193344	1074518754	I'm fighting back and cosponsoring legislation to rescind the executive order. https://t.co/b9PgMxtqwZ
Wed Feb 01 00:05:57 +0000 2017	Ed Markey	21406834	826582322224979968	null	I will join @hardball on @MSNBC at 725 EST to discuss #SCOTUS, @realDonaldTrump's unconstitutional exec order. #NoBanNoWall Watch live!
Wed Feb 01 00:09:59 +0000 2017	Kamala Harris	30354991	826583339457007616	null	It’s appalling that those detained at airports were not given access to the legal representation they deserve. 
https://t.co/VY01o6hcZ9
Wed Feb 01 00:10:59 +0000 2017	Sen. Lisa Murkowski	18061669	826583588376281089	null	I welcome @POTUS decision to reaffirm protections against #LGBTQ discrimination in the workplace. Every American deserves equal rights.
Wed Feb 01 00:18:42 +0000 2017	Sheldon Whitehouse	242555999	826585531807055872	null	I won't be silent while Senate Republicans try to jam through Trump's cabinet nominees who haven't answered my ques… https://t.co/C7Ad5dW4o9
Wed Feb 01 00:30:02 +0000 2017	Senator Joe Donnelly	216503958	826588383560495105	null	Joe’s statement on the passing of Mauri Williamson, an influential role model in Indiana’s agricultural community. https://t.co/2LavZG4YFN
Wed Feb 01 00:33:49 +0000 2017	Senator Tom Carper	249787913	826589336795758593	null	#ThankYouSallyYates for doing the right thing and defending our Constitution https://t.co/r1JTbagECU
Wed Feb 01 00:34:01 +0000 2017	Senator Chris Coons	15324851	826589384241721344	null	Mercury exposure from coal power plants hurts communities – yet Scott Pruitt fought EPA regs on mercury
Wed Feb 01 00:37:12 +0000 2017	Shelley Moore Capito	193794406	826590187585142785	null	Took the lead on a letter urging @POTUS to expand #broadband access for all Americans: https://t.co/CtQIsdnbqH
Wed Feb 01 00:49:34 +0000 2017	Steve Daines	11651202	826593300358500352	null	With @KellyannePolls awaiting @POTUS #SCOTUS announcement. https://t.co/PsrRPomIgL
Wed Feb 01 00:50:35 +0000 2017	Senator Jeff Merkley	29201047	826593553124044801	null	Want to hear my take on @realDonaldTrump’s #SCOTUS nominee announcement? Tune in to @maddow @MSNBC at 6:25pm PT/9:25 ET tonight.
Wed Feb 01 00:57:25 +0000 2017	Jeff Flake	16056306	826595276169342976	null	At White House for announcement of #SupremeCourt pick. Great choice https://t.co/lab1qe9cmf
Wed Feb 01 00:58:09 +0000 2017	Shelley Moore Capito	193794406	826595458659315714	null	Saddened by the passing of former WV Delegate Otis Leggett. We shared an office and he showed me how to serve with grace.
Wed Feb 01 00:58:34 +0000 2017	Steve Daines	11651202	826595564481556482	null	Minutes away from the SCOTUS announcement https://t.co/4Krq71jFQp
Wed Feb 01 01:00:01 +0000 2017	Senator Chris Coons	15324851	826595930073866240	null	Scott Pruitt hearing showed he’s unfamiliar with lead standards in drinking H2O – unacceptable after Flint tragedy
Wed Feb 01 01:01:14 +0000 2017	Ed Markey	21406834	826596236857901056	null	We're going to give @realDonaldTrump's #SCOTUSnominee the closest scrutiny that any nominee has ever been given. Wa… https://t.co/h5irvS1oto
Wed Feb 01 01:03:59 +0000 2017	Steve Daines	11651202	826596925378027521	null	President Trump announces his SCOTUS pick, Neil Gorsuch https://t.co/Y4Zt7857XJ
Wed Feb 01 01:04:54 +0000 2017	Senator Mike Rounds	2955485182	826597158270926848	null	.@POTUS announced that Neil Gorsuch will be his nominee to the #SupremeCourt to fill the seat left by late Justice Scalia.
Wed Feb 01 01:04:58 +0000 2017	Senator Rand Paul	216881337	826597175304081412	null	I congratulate President Trump for nominating a conservative jurist with outstanding credentials and experience to the Supreme Court.
Wed Feb 01 01:05:20 +0000 2017	ChuckGrassley	10615232	826597265506660353	null	Pres trump speaks to country abt new Justice https://t.co/wedTXUEShj
Wed Feb 01 01:05:37 +0000 2017	Sheldon Whitehouse	242555999	826597339695546369	null	Wise words from Hilmy Bakri of the Islamic School of RI at the community forum I hosted Sunday. We're standing toge… https://t.co/FQD1fwKGMC
Wed Feb 01 01:05:52 +0000 2017	Senator Rand Paul	216881337	826597399372111875	216881337	Judge Gorsuch is a worthy successor to Justice Scalia, a committed originalist and a strong defender of religious liberty and states’ rights
Wed Feb 01 01:06:06 +0000 2017	Senator Rand Paul	216881337	826597459044483073	216881337	I look forward to working with my colleagues for a speedy confirmation and to having another Justice who will defend the constitution.
Wed Feb 01 01:06:26 +0000 2017	Senator Mike Rounds	2955485182	826597543811354624	null	Serving on our nation’s highest court is one of the most important responsibilities of our federal system. #SupremeCourt #Gorsuch
Wed Feb 01 01:06:33 +0000 2017	Mike Lee	88784440	826597572735270914	null	Judge Gorsuch is a tremendous pick for the Supreme Court and I look forward to doing everything I can to ensure he is confirmed by Senate.
Wed Feb 01 01:06:44 +0000 2017	Senator Todd Young	234128524	826597618599997440	null	The President has nominated a mainstream and faithful constitutionalist to serve on the Supreme Court. 

My thought… https://t.co/kpqQ9LUP6o
Wed Feb 01 01:06:45 +0000 2017	ChuckGrassley	10615232	826597622269874176	null	Judge Gorsuch takes stage as nominee https://t.co/meCZurm8j3
Wed Feb 01 01:07:32 +0000 2017	Senator Mike Rounds	2955485182	826597820606070784	null	Decisions made by the Court often have long-lasting ramifications that can alter course of our country. #SupremeCourt
Wed Feb 01 01:08:07 +0000 2017	Senator Mike Rounds	2955485182	826597966039363584	null	Because the current makeup of the Court is evenly split between conservative and liberal-leaning justices, filling 9th spot is critical.
Wed Feb 01 01:08:25 +0000 2017	ChuckGrassley	10615232	826598041058627585	null	Gorsuch wife applauded by Trump too https://t.co/TFSU3W0z20
Wed Feb 01 01:08:45 +0000 2017	Senator Mike Rounds	2955485182	826598125586485248	null	As I’ve said, #SupremeCourt vacancy needs to be filled by a jurist who respects states’ rights &amp; will uphold the Constitution. #Gorsuch
Wed Feb 01 01:09:36 +0000 2017	Tim Scott	217543151	826598341890961410	null	Congrats Neil Gorsuch. Pic from @whitehouse and statement below. https://t.co/OdUPqRECdb
Wed Feb 01 01:10:12 +0000 2017	Senator Mike Rounds	2955485182	826598491988307968	null	Looking forward to Judge Gorsuch's upcoming confirmation hearing &amp; vetting process. #SCOTUSnominee #SupremeCourt
Wed Feb 01 01:10:29 +0000 2017	ChuckGrassley	10615232	826598563232616449	null	Judge Gorsuch speaks https://t.co/WN6vwe6gyh
